product_id,title,product_type,moissanite,variants,price_min,price_max,sku,admin_url,handle,similar_live_product,similar_live_url
9920680526072,7.50 ct DEW Asscher Cut Certified Blue Moissanite Ring In Gold Vermeil Sterling,Rings,Yes,1,15599.99,15599.99,GH-MOI-00528,https://admin.shopify.com/store/vbvidr-u9/products/9920680526072,750-ct-asscher-cut-certified-blue-moissanite-ring-in-gold-vermeil-sterling,7.5 ct DEW Blue Moissanite Asscher Solitaire Ring - 18K Gold Vermeil on 925 Sterling Silver,https://gemhub.in/products/75-ct-blue-moissanite-asscher-solitaire-ring-925-sterling-silver-gold-vermeil
9920686063864,7.50 ct DEW Certified Emerald Champagne Moissanite Ring Gold Vermeil Prong Setting,Rings,Yes,1,15599.99,15599.99,GH-MOI-00451,https://admin.shopify.com/store/vbvidr-u9/products/9920686063864,750-ct-certified-emerald-champagne-moissanite-ring-gold-vermeil-prong-setting,7.5ct DEW Champagne Moissanite Emerald Solitaire Ring,https://gemhub.in/products/75-ct-champagne-moissanite-emerald-solitaire-ring-925-sterling-silver-gold-vermeil
9920683933944,7.65 ct DEW Certified Round White Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00486,https://admin.shopify.com/store/vbvidr-u9/products/9920683933944,765-ct-certified-round-white-moissanite-solitaire-ring-gold-vermeil,7.65ct DEW White Moissanite Round Solitaire Ring,https://gemhub.in/products/765-ct-white-moissanite-round-solitaire-ring-925-sterling-silver-gold-vermeil
9920682590456,7.85 ct DEW EGL Certified Asscher Cut White Moissanite Gold Vermeil Ring For Girls,Rings,Yes,1,15599.99,15599.99,GH-MOI-00501,https://admin.shopify.com/store/vbvidr-u9/products/9920682590456,785-ct-egl-certified-asscher-cut-white-moissanite-gold-vermeil-ring-for-girls,7.85ct DEW White Moissanite Asscher Solitaire Ring,https://gemhub.in/products/785-ct-white-moissanite-asscher-solitaire-ring-925-sterling-silver-gold-vermeil
9920685703416,8.15 ct DEW Radiant Cut White Certified Solitaire Moissanite Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00458,https://admin.shopify.com/store/vbvidr-u9/products/9920685703416,815-ct-radiant-cut-white-certified-solitaire-moissanite-gold-vermeil-ring,8.15ct DEW White Moissanite Radiant Solitaire Ring,https://gemhub.in/products/815-ct-white-moissanite-radiant-solitaire-ring-925-sterling-silver-gold-vermeil
9920680755448,8.30 ct DEW Certified Cushion Solitaire Round Cut Blue Moissanite Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00524,https://admin.shopify.com/store/vbvidr-u9/products/9920680755448,830-ct-certified-cushion-solitaire-round-cut-blue-moissanite-ring-gold-vermeil,,
9920685834488,8.30 ct DEW Certified Radiant Cut White Moissanite Solitaire Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00455,https://admin.shopify.com/store/vbvidr-u9/products/9920685834488,830-ct-certified-radiant-cut-white-moissanite-solitaire-gold-vermeil-ring,8.3ct DEW White Moissanite Radiant Solitaire Ring,https://gemhub.in/products/83-ct-white-moissanite-radiant-solitaire-ring-925-sterling-silver-gold-vermeil
9920681443576,8.30 ct DEW EGL Certified White Moissanite Solitaire Ring Anniversary Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00516,https://admin.shopify.com/store/vbvidr-u9/products/9920681443576,830-ct-egl-certified-white-moissanite-solitaire-ring-anniversary-gold-vermeil,,
9920681672952,8.35 ct DEW Certified Moissanite Ring In Gold Vermeil Mother's Day Gift for Mom,Rings,Yes,1,15599.99,15599.99,GH-MOI-00513,https://admin.shopify.com/store/vbvidr-u9/products/9920681672952,835-ct-certified-moissanite-ring-in-gold-vermeil-mothers-day-gift-for-mom,,
9920681902328,8.70 ct DEW Certified Moissanite Ring in Gold Vermeil Romantic Ring for Girlfriend,Rings,Yes,1,15599.99,15599.99,GH-MOI-00510,https://admin.shopify.com/store/vbvidr-u9/products/9920681902328,870-ct-certified-moissanite-ring-in-gold-vermeil-romantic-ring-for-girlfriend,,
9920763658488,9.10 ct DEW Certified Round Cut White Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00401,https://admin.shopify.com/store/vbvidr-u9/products/9920763658488,910-ct-certified-round-cut-white-moissanite-solitaire-ring-gold-vermeil,9.1ct DEW White Moissanite Round Solitaire Ring,https://gemhub.in/products/91-ct-white-moissanite-round-solitaire-ring-925-sterling-silver-gold-vermeil
9920767721720,9.25 ct DEW Certified White Round Cut Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00384,https://admin.shopify.com/store/vbvidr-u9/products/9920767721720,925-ct-certified-white-round-cut-moissanite-solitaire-ring-gold-vermeil,RARE 9.25 ct DEW Round Cut White Treated Moissanite Solitaire Ring in 18K Gold Plated V 18K Gold Plated,https://gemhub.in/products/rare-9-25-ct-round-cut-white-treated-diamond-solitaire-ring-in-18k-gold-plated-v
9920684949752,9.30 ct DEW Asscher Cut Champagne Moissanite Ring Gold Vermeil Prong Setting,Rings,Yes,1,15599.99,15599.99,GH-MOI-00470,https://admin.shopify.com/store/vbvidr-u9/products/9920684949752,930-ct-asscher-cut-champagne-moissanite-ring-gold-vermeil-prong-setting,9.3ct DEW Champagne Moissanite Asscher Solitaire Ring,https://gemhub.in/products/93-ct-champagne-moissanite-asscher-solitaire-ring-925-sterling-silver-gold-vermeil
9920769032440,9.30 ct DEW Certified Pear Cut Champagne Moissanite Solitaire Ring in Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00378,https://admin.shopify.com/store/vbvidr-u9/products/9920769032440,930-ct-certified-pear-cut-champagne-moissanite-solitaire-ring-in-gold-vermeil,9.3ct DEW Champagne Moissanite Pear Solitaire Ring,https://gemhub.in/products/93-ct-champagne-moissanite-pear-solitaire-ring-925-sterling-silver-gold-vermeil
9920683180280,9.45 ct DEW Radiant Cut Moissanite Solitaire Ring in Gold Vermeil Mother's Day,Rings,Yes,1,15599.99,15599.99,GH-MOI-00497,https://admin.shopify.com/store/vbvidr-u9/products/9920683180280,945-ct-radiant-cut-moissanite-solitaire-ring-in-gold-vermeil-mothers-day,9.45 ct DEW Certified Radiant Cut Moissanite Solitaire Ring in Gold Vermeil,https://gemhub.in/products/945-ct-certified-radiant-cut-moissanite-solitaire-ring-in-gold-vermeil
9920684261624,9.50 ct DEW EGL Certified Asscher Cut Off White Moissanite Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00481,https://admin.shopify.com/store/vbvidr-u9/products/9920684261624,950-ct-egl-certified-asscher-cut-off-white-moissanite-gold-vermeil-ring,9.5ct DEW White Moissanite Asscher Solitaire Ring,https://gemhub.in/products/95-ct-white-moissanite-asscher-solitaire-ring-925-sterling-silver-gold-vermeil
9920762544376,9.85 ct DEW Certified White Moissanite Solitaire Ring Gold Vermeil For Her,Rings,Yes,1,15599.99,15599.99,GH-MOI-00407,https://admin.shopify.com/store/vbvidr-u9/products/9920762544376,985-ct-certified-white-moissanite-solitaire-ring-gold-vermeil-for-her,9.85 ct DEW Certified White Moissanite Ring In Gold Vermeil– Rare Wedding Gift Idea,https://gemhub.in/products/9-85-ct-certified-white-moissanite-ring-in-gold-vermeil-rare-wedding-gift-idea
9920685146360,Certified 10 ct DEW Emerald Cut Blue Moissanite Solitaire In Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00467,https://admin.shopify.com/store/vbvidr-u9/products/9920685146360,certified-10-ct-emerald-cut-blue-moissanite-solitaire-in-gold-vermeil-ring,,
9920684785912,Certified 13.30 ct DEW Cushion Cut Blue Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,23999.99,23999.99,GH-MOI-00473,https://admin.shopify.com/store/vbvidr-u9/products/9920684785912,certified-1330-ct-cushion-cut-blue-moissanite-solitaire-ring-gold-vermeil,13.3ct DEW Blue Moissanite Cushion Solitaire Ring,https://gemhub.in/products/133-ct-blue-moissanite-cushion-solitaire-ring-925-sterling-silver-gold-vermeil
9920686031096,Certified 16.10 ct DEW Radiant Cut White Moissanite Solitaire Ring In Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00452,https://admin.shopify.com/store/vbvidr-u9/products/9920686031096,certified-1610-ct-radiant-cut-white-moissanite-solitaire-ring-in-gold-vermeil,16.1ct DEW White Moissanite Radiant Solitaire Ring,https://gemhub.in/products/161-ct-white-moissanite-radiant-solitaire-ring-925-sterling-silver-gold-vermeil
9920769229048,Certified 3.20 ct DEW Blue Moissanite Solitaire Engagement Ring In Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00377,https://admin.shopify.com/store/vbvidr-u9/products/9920769229048,certified-320-ct-blue-moissanite-solitaire-engagement-ring-in-gold-vermeil,,
9920759660792,Certified 3.45 ct DEW Round Cut Champagne Moissanite Solitaire Ring in Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00421,https://admin.shopify.com/store/vbvidr-u9/products/9920759660792,certified-345-ct-round-cut-champagne-moissanite-solitaire-ring-in-gold-vermeil,3.45ct DEW Champagne Moissanite Round Solitaire Ring,https://gemhub.in/products/345-ct-champagne-moissanite-round-solitaire-ring-925-sterling-silver-gold-vermeil
9920758350072,Certified 4.15 ct DEW Princess Cut White Solitaire Moissanite Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00427,https://admin.shopify.com/store/vbvidr-u9/products/9920758350072,certified-415-ct-princess-cut-white-solitaire-moissanite-gold-vermeil-ring,4.15ct DEW White Moissanite Princess Solitaire Ring,https://gemhub.in/products/415-ct-white-moissanite-princess-solitaire-ring-925-sterling-silver-gold-vermeil
9920763986168,Certified 4.30 ct DEW Round Cut White Moissanite Solitaire Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00399,https://admin.shopify.com/store/vbvidr-u9/products/9920763986168,certified-430-ct-round-cut-white-moissanite-solitaire-gold-vermeil-ring,,
9920683835640,Certified 4.70 ct DEW Champagne Emerald Cut Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00488,https://admin.shopify.com/store/vbvidr-u9/products/9920683835640,certified-470-ct-champagne-emerald-cut-moissanite-solitaire-ring-gold-vermeil,4.7ct DEW Champagne Moissanite Emerald Solitaire Ring,https://gemhub.in/products/47-ct-champagne-moissanite-emerald-solitaire-ring-925-sterling-silver-gold-vermeil
9920686588152,Certified 4.80 ct DEW Round Cut White Moissanite Solitaire Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00444,https://admin.shopify.com/store/vbvidr-u9/products/9920686588152,certified-480-ct-round-cut-white-moissanite-solitaire-gold-vermeil-ring,Certified 4.80 ct DEW Round Cut White Moissanite Solitaire Statement Ring 18K Gold Plat 18K Gold Plated,https://gemhub.in/products/certified-4-80-ct-round-cut-white-diamond-solitaire-statement-ring-18k-gold-plat
9920682295544,Certified 4.80 ct DEW White Moissanite Solitaire Statement Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00506,https://admin.shopify.com/store/vbvidr-u9/products/9920682295544,certified-480-ct-white-moissanite-solitaire-statement-ring-gold-vermeil,4.80 ct DEW Certified White Moissanite Solitaire Ring in – Gift for Him 18K Gold Plated,https://gemhub.in/products/4-80-ct-certified-white-diamond-solitaire-ring-in-gift-for-him-18k-gold-plated
9920759464184,Certified 5 ct DEW Round White Solitaire Moissanite Solitaire Ring in Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00422,https://admin.shopify.com/store/vbvidr-u9/products/9920759464184,certified-5-ct-round-white-solitaire-moissanite-solitaire-ring-in-gold-vermeil,5.00 ct DEW White Round Cut Treated Moissanite Ring in Certified Beauty 18K Gold Plated,https://gemhub.in/products/5-00-ct-white-round-cut-treated-diamond-ring-in-certified-beauty-18k-gold-plated
9920769687800,Certified 5.00 ct DEW Round Cut White Round Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00375,https://admin.shopify.com/store/vbvidr-u9/products/9920769687800,certified-500-ct-round-cut-white-round-moissanite-solitaire-ring-gold-vermeil,5.00 ct DEW White Round Cut Treated Moissanite Ring in Certified Beauty 18K Gold Plated,https://gemhub.in/products/5-00-ct-white-round-cut-treated-diamond-ring-in-certified-beauty-18k-gold-plated
9920683213048,Certified 5.30 ct DEW Moissanite Solitaire Ring In Gold Vermeil Christmas Gift,Rings,Yes,1,15599.99,15599.99,GH-MOI-00496,https://admin.shopify.com/store/vbvidr-u9/products/9920683213048,certified-530-ct-moissanite-solitaire-ring-in-gold-vermeil-christmas-gift,,
9920681738488,Certified 5.40 ct DEW White Moissanite Solitaire Proposal Ring for Her Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00512,https://admin.shopify.com/store/vbvidr-u9/products/9920681738488,certified-540-ct-white-moissanite-solitaire-proposal-ring-for-her-gold-vermeil,,
9920767557880,Certified 5.50 ct DEW White Round Cut Moissanite Solitaire Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00385,https://admin.shopify.com/store/vbvidr-u9/products/9920767557880,certified-550-ct-white-round-cut-moissanite-solitaire-gold-vermeil-ring,RARE 5.50 ct DEW Off White Treated Round Moissanite Ring in Certified 18K Gold Plated V 18K Gold Plated,https://gemhub.in/products/rare-5-50-ct-off-white-treated-round-diamond-ring-in-certified-18k-gold-plated-v
9920684032248,Certified 6.30 ct DEW Asscher Cut Blue Moissanite Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00484,https://admin.shopify.com/store/vbvidr-u9/products/9920684032248,certified-630ct-asscher-cut-blue-moissanite-solitaire-ring-gold-vermeil,6.30 ct DEW Certified Blue Moissanite Asscher Cut Ring – Christmas Gift in 18K Gold Pla 18K Gold Plated,https://gemhub.in/products/6-30-ct-certified-blue-diamond-asscher-cut-ring-christmas-gift-in-18k-gold-pla
9920760840440,Certified 6.40 ct DEW Oval Cut White Moissanite Solitaire Ring In Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00415,https://admin.shopify.com/store/vbvidr-u9/products/9920760840440,certified-640-ct-oval-cut-white-moissanite-solitaire-ring-in-gold-vermeil,6.4ct DEW White Moissanite Oval Solitaire Ring,https://gemhub.in/products/64-ct-white-moissanite-oval-solitaire-ring-925-sterling-silver-gold-vermeil
9920761889016,Certified 6.70 ct DEW Round Cut White Moissanite Solitaire Ring in Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00410,https://admin.shopify.com/store/vbvidr-u9/products/9920761889016,certified-670-ct-round-cut-white-moissanite-solitaire-ring-in-gold-vermeil,6.70ct DEW White Moissanite Round Solitaire Ring | 18K Gold Vermeil | GRA Certified,https://gemhub.in/products/670-certified-round-cut-white-moissanite-solitaire-ring-in-gold-vermeil
9920687145208,Certified 7.10 ct DEW Round Cut Champagne Moissanite Men's Ring in Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00435,https://admin.shopify.com/store/vbvidr-u9/products/9920687145208,certified-710-ct-round-cut-champagne-moissanite-mens-ring-in-gold-vermeil,7.1ct DEW Champagne Moissanite Round Solitaire Ring,https://gemhub.in/products/71-ct-champagne-moissanite-round-solitaire-ring-925-sterling-silver-gold-vermeil
9920683704568,Certified 9.25 ct DEW White Moissanite Emerald Cut Solitaire Gold Vermeil Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00491,https://admin.shopify.com/store/vbvidr-u9/products/9920683704568,certified-925-ct-white-moissanite-emerald-cut-solitaire-gold-vermeil-ring,9.25ct DEW White Moissanite Emerald Solitaire Ring,https://gemhub.in/products/925-ct-white-moissanite-emerald-solitaire-ring-925-sterling-silver-gold-vermeil
9920760250616,Certified 9.80 ct DEW Round Cut White Moissanite Solitaire Ring In Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00418,https://admin.shopify.com/store/vbvidr-u9/products/9920760250616,certified-980-ct-round-cut-white-moissanite-solitaire-ring-in-gold-vermeil,9.8ct DEW White Moissanite Round Solitaire Ring,https://gemhub.in/products/98-ct-white-moissanite-round-solitaire-ring-925-sterling-silver-gold-vermeil
9920758153464,Certified 9.90 ct DEW Round Cut White Moissanite Solitaire Ring In Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00428,https://admin.shopify.com/store/vbvidr-u9/products/9920758153464,certified-990-ct-round-cut-white-moissanite-solitaire-ring-in-gold-vermeil,9.9ct DEW White Moissanite Round Solitaire Ring,https://gemhub.in/products/99-ct-white-moissanite-round-solitaire-ring-925-sterling-silver-gold-vermeil
9920682328312,Emerald Cut Halo Engagement Ring,Rings,No,1,12999.99,12999.99,GH-MOI-00505,https://admin.shopify.com/store/vbvidr-u9/products/9920682328312,870-ct-blue-moissanite-asscher-cut-solitaire-ring-gold-vermeil-ring-for-fiance,,
9920765100280,Moissanite 10.10 ct DEW Certified Round Cut White Moisanite Solitaire Men Ring In Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00395,https://admin.shopify.com/store/vbvidr-u9/products/9920765100280,1010-ct-certified-round-cut-white-moisanite-solitaire-men-ring-in-gold-vermeil,10.10ct DEW White Moissanite Round Solitaire Ring,https://gemhub.in/products/1010-ct-certified-round-cut-white-moissanite-solitaire-ring-in-gold-vermeil
9920682459384,Moissanite 4.55 ct DEW Certified Round Cut White Moisanite Solitaire Ring For Mom Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00503,https://admin.shopify.com/store/vbvidr-u9/products/9920682459384,455-ct-certified-round-cut-white-moisanite-solitaire-ring-for-mom-gold-vermeil,4.55 ct DEW Round Cut Off White Moissanite Solitaire Ring in – Certified 18K Gold Plate 18K Gold Plated,https://gemhub.in/products/4-55-ct-round-cut-off-white-diamond-solitaire-ring-in-certified-18k-gold-plate
9920681541880,Moissanite 6.20 ct DEW Certified Radiant Cut Moisanite Gold Vermeil Ring Birthday Gift for Her,Rings,Yes,1,15599.99,15599.99,GH-MOI-00515,https://admin.shopify.com/store/vbvidr-u9/products/9920681541880,620-ct-certified-radiant-cut-moisanite-gold-vermeil-ring-birthday-gift-for-her,,
9920683475192,Moissanite 6.70 ct DEW Certified Champagne Moisanite Solitaire in Gold Vermeil Engagement Ring,Rings,Yes,1,15599.99,15599.99,GH-MOI-00493,https://admin.shopify.com/store/vbvidr-u9/products/9920683475192,670-ct-certified-champagne-moisanite-solitaire-in-gold-vermeil-engagement-ring,6.70 ct DEW Champagne Moissanite Ring in – Unique Wedding Gift Idea 18K Gold Plated Ver 18K Gold Plated,https://gemhub.in/products/6-70-ct-champagne-diamond-ring-in-unique-wedding-gift-idea-18k-gold-plated-ver
9920769458424,Moissanite Certified 8.50 ct DEW Round CutBlue Moisanite Round Cut Solitaire Ring Gold Vermeil,Rings,Yes,1,15599.99,15599.99,GH-MOI-00376,https://admin.shopify.com/store/vbvidr-u9/products/9920769458424,certified-850-ct-round-cutblue-moisanite-round-cut-solitaire-ring-gold-vermeil,8.50 ct DEW Round Cut Blue Treated Moissanite Solitaire Ring in WOW 18K Gold Plated Ver 18K Gold Plated,https://gemhub.in/products/8-50-ct-round-cut-blue-treated-diamond-solitaire-ring-in-wow-18k-gold-plated-ver
